"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.32069030658977e-09,0.252166704954326,0.25,0.209,6.57149874117025e-05,"DNAJA2"
2.34423169764852e-09,0.257299750870117,0.228,0.19,6.63816089823133e-05,"UBAC2"
2.40578756915966e-09,0.417913644633372,0.12,0.091,6.8124686595894e-05,"R3HCC1"
2.52189009466319e-09,-0.351025272567685,0.197,0.228,7.14123618105776e-05,"FER"
2.67531180525134e-09,-0.309507503677437,0.21,0.242,7.57568043893022e-05,"STAU2"
2.68638378209118e-09,0.251815520693303,0.219,0.181,7.60703295574761e-05,"MRPL2"
2.70591282713895e-09,0.309260951431366,0.141,0.11,7.66233335260935e-05,"ZNF358"
2.79549582496399e-09,-0.500895616983379,0.103,0.13,7.91600552755054e-05,"RARB"
2.80656211288338e-09,-0.543938499104369,0.128,0.156,7.94734193505187e-05,"ANKS1A"
2.80992039780214e-09,-0.525005183017026,0.087,0.111,7.95685159045631e-05,"RAP1GAP2"
2.84259438210199e-09,0.279038497241908,0.298,0.256,8.04937451179821e-05,"RANBP1"
2.86277072907413e-09,-0.542917013535889,0.097,0.123,8.10650787351922e-05,"PPM1L"
2.87691064163403e-09,-0.371124807051223,0.159,0.189,8.14654786391509e-05,"NBEA"
2.88600365827563e-09,0.304382271858539,0.123,0.094,8.17229655913909e-05,"ACTR1A"
2.93607205526937e-09,-0.603113627602419,0.09,0.115,8.31407523890629e-05,"SCD5"
2.9368820135736e-09,-0.518511573030453,0.122,0.15,8.31636879783636e-05,"ASB3"
3.01315992841882e-09,-0.43650073197125,0.161,0.191,8.53236496930357e-05,"FTO"
3.06592240484349e-09,0.341879251580133,0.213,0.177,8.68177247379531e-05,"MRPS35"
3.07664760335058e-09,0.292399739420961,0.297,0.259,8.71214301840784e-05,"GPRC5C"
3.1319542515007e-09,0.355383439087911,0.205,0.171,8.86875485397454e-05,"LRATD2"
3.2290773766307e-09,-0.615991545356292,0.089,0.113,9.14377840740514e-05,"ZNF532"
3.47146681157823e-09,-0.465067754931143,0.119,0.147,9.83015257034606e-05,"SEMA6D"
3.52655400157694e-09,-0.326464039029617,0.275,0.305,9.98614296626543e-05,"ERC1"
3.69292799567372e-09,-0.356265489153899,0.395,0.414,0.000104572642053493,"DAZAP2"
3.72445538479724e-09,-0.290408090522932,0.307,0.337,0.000105465403131303,"SENP6"
3.81699427620674e-09,0.250270590274383,0.172,0.139,0.000108085826919346,"MRPS11"
3.83333920161988e-09,0.317727216199207,0.136,0.106,0.00010854866617227,"SGTA"
3.92626842149468e-09,0.286297134889689,0.269,0.229,0.000111180142891465,"HDDC2"
3.93439281154428e-09,0.270888566637845,0.102,0.075,0.0001114102012445,"TIMM22"
4.04731117273449e-09,-0.601051689862824,0.082,0.105,0.000114607710478323,"FXYD6"
4.05135604529788e-09,-0.436928495119358,0.104,0.13,0.0001147222491347,"BMERB1"
4.10693005623683e-09,-0.448636551013824,0.278,0.307,0.000116295938402458,"PLEKHA5"
4.31129043576561e-09,0.326646235573234,0.191,0.157,0.000122082811269575,"DNAJC4"
4.5939227977243e-09,0.286845858471559,0.151,0.121,0.000130086111863159,"HOXB8"
4.59550585553575e-09,-0.332712254670993,0.34,0.365,0.000130130939311206,"KMT2E"
4.62589896286649e-09,-0.329569617008651,0.17,0.2,0.00013099158093149,"DPY19L2"
4.81638129379292e-09,0.289317882685051,0.185,0.151,0.000136385469096334,"CCDC115"
4.86889750739294e-09,0.282789175591661,0.14,0.11,0.000137872570716846,"POP7"
4.94900486271268e-09,-0.303459729511232,0.223,0.255,0.000140140970697435,"BRAF"
5.0285586664438e-09,-0.569741029487935,0.154,0.182,0.000142393695757689,"PRKCE"
5.10992359536999e-09,0.560775114324968,0.135,0.106,0.000144697706450092,"CKS1B"
5.29276422689406e-09,0.286044998943741,0.102,0.076,0.000149875204612959,"POLR3K"
5.34504765724853e-09,-0.502956963461887,0.119,0.145,0.000151355714510307,"SLC25A12"
5.42489231314391e-09,0.27578993431028,0.427,0.385,0.000153616675631296,"CDH16"
5.43155502382703e-09,-0.416728547343795,0.108,0.135,0.00015380534360971,"FAM135A"
5.48579356931016e-09,-0.435917289431069,0.11,0.137,0.000155341216502156,"ARMCX4"
5.53996324752004e-09,-0.289021911294604,0.153,0.183,0.000156875139280025,"METTL15"
5.57119750332902e-09,0.384675953977287,0.134,0.105,0.000157759599701768,"DCPS"
5.62185054064912e-09,0.256897629423149,0.269,0.228,0.000159193941759561,"RAB3IP"
5.67954172581153e-09,0.420651287279882,0.112,0.085,0.000160827583049805,"EXOSC4"
5.85180548462461e-09,0.27772784989799,0.231,0.195,0.000165705575908115,"PPP1R16A"
5.92168847290964e-09,0.381248422328929,0.123,0.095,0.000167684452487382,"TMEM129"
5.93190119246856e-09,0.386207534276429,0.164,0.132,0.000167973646067132,"KIF1C"
5.93352639770427e-09,-0.430663846373288,0.088,0.112,0.000168019667003792,"ALMS1"
5.96578098033262e-09,0.404645964079874,0.145,0.114,0.000168933020020079,"DCTPP1"
6.02418093187396e-09,0.316387820350099,0.188,0.153,0.000170586731447875,"EIF2AK1"
6.21685725121779e-09,0.437441600975313,0.138,0.108,0.000176042746782734,"MRPS17"
6.47896264366025e-09,-0.483927771918799,0.179,0.207,0.000183464785180527,"TOX3"
6.49846862084811e-09,-0.427613745090328,0.199,0.228,0.000184017135936556,"ZNF280D"
6.86673084509415e-09,-0.3201834804935,0.209,0.239,0.000194445217340531,"KAT6B"
6.94742463558384e-09,0.397650878900133,0.155,0.125,0.000196730223405828,"ST14"
7.11377073772043e-09,-0.367345754834882,0.194,0.225,0.000201440645980029,"UBR3"
7.25465556628814e-09,-0.627864879925521,0.169,0.196,0.000205430081670581,"ABCA5"
7.56036988715169e-09,-0.440718736494189,0.079,0.103,0.000214086994094474,"TBC1D8"
7.71356473866893e-09,-0.865739362115942,0.083,0.105,0.000218425012704888,"FOSB"
7.80516144829209e-09,-0.624169096360338,0.083,0.107,0.000221018756731287,"DOCK5"
7.98334953699964e-09,0.34047354086351,0.164,0.133,0.000226064508839219,"FAM229B"
8.16242629042563e-09,0.363815485778325,0.118,0.091,0.000231135425265983,"HOXA7"
8.2155565469725e-09,-0.548712065397964,0.137,0.163,0.00023263991474062,"GSE1"
8.61556694139124e-09,-0.331798976837302,0.165,0.195,0.000243967009079376,"TBCK"
8.85676909589961e-09,0.315468797610361,0.136,0.106,0.000250797130488589,"TIMM17A"
8.96898942291107e-09,-0.675989366835849,0.183,0.211,0.000253974873488573,"PRKD1"
8.98885722529582e-09,-0.515411641574602,0.181,0.21,0.000254537470048702,"S100A2"
9.14835344343459e-09,-0.278736767873314,0.435,0.458,0.000259053924457737,"CHD9"
9.34374716193131e-09,-0.340849855849219,0.311,0.338,0.000264586888384409,"ZRANB2"
9.51863367836747e-09,-0.393943642698846,0.239,0.268,0.000269539149870332,"FNDC3A"
1.00032501017783e-08,-0.485760358195635,0.081,0.105,0.000283262033132057,"RIC8B"
1.02715845472398e-08,-0.603410444968466,0.095,0.12,0.00029086045962419,"ACVR2A"
1.04462651862036e-08,0.332894291037493,0.123,0.096,0.000295806891277728,"ORAI2"
1.05450601584067e-08,0.413238417866575,0.11,0.084,0.000298604468505603,"SBSPON"
1.09713659300673e-08,-0.518896112820035,0.12,0.146,0.000310676169041715,"TNS2"
1.09887452695376e-08,-0.362543853843988,0.198,0.228,0.000311168299797495,"KAT6A"
1.11597668883689e-08,0.29788569839415,0.141,0.112,0.000316011118977944,"NT5C3B"
1.18468091805219e-08,-0.313900703597355,0.371,0.394,0.000335466095564839,"PABPN1"
1.19199849990537e-08,0.33207134653761,0.117,0.09,0.000337538215218203,"SLC50A1"
1.23444823772831e-08,-0.576384186918594,0.089,0.113,0.000349558707477526,"CARD8"
1.26764481134245e-08,0.253422581890268,0.204,0.17,0.000358958981227842,"MUC15"
1.3386898857367e-08,-0.459021780778856,0.13,0.156,0.000379076814944063,"WWP2"
1.33935848187852e-08,-0.42854076299462,0.226,0.254,0.00037926614131354,"PCNX4"
1.34784345517705e-08,-0.363999319018453,0.226,0.255,0.000381668831202485,"SGMS1"
1.35428895181896e-08,-0.304508191345202,0.202,0.234,0.000383494002486576,"LGALS1"
1.37979785573216e-08,-0.362877037189374,0.244,0.273,0.000390717358807675,"EPS8"
1.41490383853693e-08,0.283245617674992,0.174,0.142,0.000400658319958502,"NTPCR"
1.43008411779277e-08,0.284300062237834,0.162,0.131,0.00040495691963538,"PARP4"
1.49833832008284e-08,0.270663504167793,0.149,0.118,0.000424284462097857,"CD320"
1.54875128933878e-08,-0.553599205854163,0.14,0.167,0.000438559902602062,"ATP2B4"
1.5506190775838e-08,0.318503409956828,0.112,0.085,0.000439088804199406,"TOMM40"
1.59081719135583e-08,-0.505793526305272,0.145,0.172,0.00045047170407623,"KITLG"
1.60055466658093e-08,0.309422295088676,0.121,0.094,0.000453229064935723,"USE1"
1.67049230004324e-08,0.334953422086437,0.139,0.11,0.000473033304603243,"RDH14"
1.71600294462151e-08,-0.353735257285885,0.226,0.256,0.000485920553828474,"BABAM2"
1.71804712678636e-08,0.258374714921575,0.26,0.221,0.000486499404892093,"RTF2"
1.81881538718898e-08,0.310344864945913,0.178,0.146,0.000515033953190303,"TWF1"
1.87183597510909e-08,0.302634695499545,0.207,0.173,0.000530047793071642,"AC100810.1"
1.88612636620178e-08,0.355617416340734,0.119,0.092,0.000534094403117358,"BORCS8"
1.89178658325409e-08,-0.286791172926876,0.402,0.426,0.00053569720678006,"PICALM"
1.89461088446505e-08,-0.370969039289802,0.216,0.245,0.000536496964153968,"ELF2"
1.94394590385958e-08,-0.268325512873427,0.137,0.166,0.000550467161595917,"LINC01473"
1.98102789110285e-08,-0.3372423503092,0.092,0.117,0.000560967667923593,"DTNB"
2.00316057101668e-08,-0.325417624545988,0.23,0.262,0.000567234978894792,"CLCNKB"
2.04503663647785e-08,-0.449869362108218,0.174,0.202,0.000579093024351431,"CMIP"
2.12993764864712e-08,-0.494392183537686,0.087,0.111,0.000603134443967405,"VRK2"
2.13920670066869e-08,0.283566484644562,0.155,0.125,0.000605759161428354,"KIF9"
2.16935200914037e-08,0.317876128286312,0.163,0.134,0.000614295408428278,"TNFSF12"
2.19186624188685e-08,-0.289741567405279,0.547,0.563,0.0006206707637151,"HLA-B"
2.23692682155274e-08,0.373661004942906,0.105,0.079,0.00063343056805909,"NAGLU"
2.2859836185954e-08,-0.548859062767381,0.184,0.21,0.00064732198127766,"TBX2"
2.29027905529477e-08,0.309412336515221,0.108,0.082,0.000648538320087821,"C11orf52"
2.29731715872816e-08,0.256592072758909,0.283,0.244,0.000650531299837054,"TSPAN3"
2.30315763170971e-08,-0.418046307688911,0.126,0.152,0.00065218514657124,"SMG6"
2.43599252132679e-08,-0.435786607686172,0.26,0.288,0.000689800002264106,"RIN2"
2.58977079781175e-08,0.346893660201947,0.318,0.282,0.000733345396816354,"ITM2C"
2.65423265056533e-08,-0.762552583704792,0.267,0.291,0.000751599059660586,"PLPP3"
2.92033079468414e-08,-0.649618771886304,0.086,0.108,0.000826950071130708,"SPRED2"
2.93019675190465e-08,0.304966590919429,0.114,0.088,0.000829743814236839,"RAB11FIP5"
3.06760697151213e-08,-0.62587006220171,0.084,0.106,0.000868654266123089,"CD93"
3.17533790241777e-08,-0.390098998913388,0.276,0.303,0.000899160433827639,"TJP1"
3.2307020170208e-08,0.271230036966879,0.155,0.125,0.000914837890159781,"LSM10"
3.43907564648305e-08,0.451964900032283,0.113,0.088,0.000973843050814605,"PRELID3B"
3.55110353118036e-08,-0.419553463661285,0.24,0.267,0.00100556598692434,"IDS"
3.65798677146122e-08,-0.463794888799763,0.129,0.155,0.00103583211407467,"RAP1GDS1"
3.80800453392283e-08,0.452854446096617,0.107,0.082,0.00107831264387093,"STK16"
3.87861291972769e-08,-0.528129669816221,0.117,0.088,0.00109830682047929,"RGS5"
3.91517854779976e-08,-0.685628340566027,0.098,0.121,0.00110866110938046,"EGR1"
3.98667507894856e-08,0.276959694042685,0.152,0.123,0.00112890678210587,"EXOSC8"
4.08210849131237e-08,-0.568023065265092,0.09,0.113,0.00115593066148492,"PHLPP1"
4.51635857601218e-08,0.311744267835357,0.149,0.12,0.00127889725796937,"FAM20C"
4.56475276122801e-08,-0.350703582621068,0.177,0.205,0.00129260103939694,"EHBP1"
4.69741094910603e-08,0.436746765344102,0.1,0.076,0.00133016585845835,"DNAJC30"
4.78433106465559e-08,0.324340715960546,0.111,0.085,0.00135477902757852,"RNASE4"
4.82260320566752e-08,0.416756887618963,0.128,0.101,0.00136561654974887,"GALNT3"
4.89983612847342e-08,-0.27883836283078,0.458,0.473,0.00138748659649982,"NFE2L2"
5.04219037633646e-08,0.273172048993904,0.16,0.13,0.0014277970488672,"TMEM126A"
5.06946817918167e-08,-0.467522272502845,0.142,0.168,0.00143552130429887,"C2CD5"
5.1775101461481e-08,-0.445220205113358,0.133,0.159,0.00146611554808476,"ASCC3"
5.18356626667522e-08,-0.34470928056567,0.274,0.301,0.00146783045973442,"ZMYM2"
5.23728246559553e-08,-0.394832411648682,0.253,0.28,0.00148304127578269,"XPO1"
5.3910355538635e-08,-0.360295434425547,0.164,0.192,0.00152657953778753,"SPIRE1"
5.62453135177776e-08,0.284889531715605,0.13,0.103,0.00159269854288291,"COMMD9"
5.65160664587242e-08,-0.427837065147212,0.139,0.165,0.00160036545391169,"POU2F1"
5.90542592604493e-08,0.310433939395544,0.103,0.079,0.00167223945947814,"TMEM61"
6.01221821753511e-08,-0.467021289780137,0.24,0.27,0.00170247983265942,"CCSER1"
6.04171273010934e-08,0.358607335800815,0.184,0.152,0.00171083179378506,"CCNB1IP1"
6.24333273968602e-08,0.26209388644251,0.368,0.328,0.00176792453189689,"SDCBP"
6.40357544767767e-08,0.31268805670345,0.131,0.104,0.00181330045951889,"BCL7B"
6.45307753419857e-08,-0.298493365370454,0.133,0.159,0.00182731796535901,"CBFA2T2"
6.50055669293437e-08,0.451808084528041,0.162,0.133,0.00184076263873822,"SRGAP3"
6.55695679165475e-08,-0.407466532955522,0.132,0.159,0.00185673345469287,"CACNA2D1"
6.58611205572868e-08,0.487401414030403,0.114,0.09,0.00186498935082069,"FXYD3"
6.80739509206774e-08,0.308220519669041,0.105,0.081,0.00192765006822082,"PISD"
6.84448056009757e-08,0.627723345035208,0.119,0.095,0.00193815156020283,"TM4SF18"
7.41076264798579e-08,0.336049142630415,0.177,0.147,0.00209850565903014,"HSF1"
8.00473467510443e-08,0.349220264017204,0.1,0.076,0.00226670071794932,"IFIT1"
8.0976649829978e-08,0.254429566828504,0.171,0.14,0.00229301579323549,"MALSU1"
8.4129311961334e-08,0.284208024082249,0.147,0.118,0.00238228972680909,"MAP9"
8.59625714222108e-08,-0.349238336053692,0.238,0.265,0.00243420213496274,"PDS5B"
8.69655727431251e-08,0.265576757875039,0.15,0.12,0.00246260412336707,"PANK2"
8.72543223881835e-08,-0.368632003683317,0.132,0.158,0.00247078064706619,"TAF3"
8.80464051421692e-08,-0.305400957424452,0.263,0.289,0.00249321005441081,"MAP4K3"
8.9268496594741e-08,0.669212886027603,0.156,0.13,0.00252781601807328,"CLCNKA"
9.11120623392492e-08,0.37254495261959,0.197,0.166,0.00258002026926052,"SIM1"
9.30198073610463e-08,-0.523264201518246,0.128,0.152,0.00263404188504275,"FRK"
9.58623753710697e-08,0.303457308336352,0.16,0.131,0.00271453488338258,"PRSS8"
1.02863530304652e-07,-0.269928718714742,0.158,0.186,0.00291278658763683,"PIBF1"
1.03535447992797e-07,0.40658821851285,0.266,0.235,0.00293181328081205,"PRDM16-DT"
1.10710002276804e-07,0.350175947091377,0.132,0.106,0.00313497513447225,"FDX2"
1.10757795157568e-07,0.41575967973662,0.114,0.089,0.00313632848547685,"CDKN2AIPNL"
1.12739441116005e-07,0.260795991779051,0.132,0.105,0.00319244275408193,"TSSC4"
1.13420682601809e-07,-0.500059482149711,0.121,0.144,0.00321173346923542,"JARID2"
1.14933810468898e-07,0.265935013742077,0.219,0.187,0.00325458071104778,"DDR1"
1.15952906387662e-07,0.283430330980198,0.114,0.089,0.00328343845017942,"TSTA3"
1.16526649440904e-07,-0.637608701793216,0.136,0.158,0.00329968513221809,"HEG1"
1.17178501392653e-07,-0.39670178356809,0.178,0.204,0.00331814362393575,"TRIO"
1.18476500277655e-07,-0.3539506404488,0.127,0.152,0.00335489905836235,"FRS2"
1.19711001906786e-07,-0.492247418292879,0.177,0.202,0.00338985644099447,"RNF38"
1.20078198273532e-07,0.303883656885441,0.17,0.14,0.00340025434051161,"CCDC59"
1.20102886557621e-07,-0.409450839214623,0.189,0.215,0.00340095343865215,"EYA3"
1.23680041399194e-07,-0.503004359461705,0.109,0.132,0.00350224773230098,"AVL9"
1.2444389444022e-07,-0.343388144010012,0.296,0.321,0.0035238777588637,"CELF1"
1.24526920775025e-07,0.434754741246059,0.118,0.093,0.0035262288155864,"SNAPC5"
1.29142231582934e-07,-0.340941777370561,0.285,0.31,0.00365692057173395,"SUCLG2"
1.30977522987185e-07,-0.34134606670885,0.128,0.153,0.0037088905184281,"PWWP2A"
1.32038111174887e-07,-0.339432723816694,0.166,0.194,0.00373892319413927,"AGAP1"
1.32195061362212e-07,-0.51409993158759,0.232,0.257,0.00374336755259377,"PPARGC1A"
1.32999123270139e-07,0.27029677940301,0.147,0.119,0.00376613617364052,"RCN1"
1.33255941170418e-07,0.294716263585127,0.137,0.11,0.00377340848612273,"PNPLA4"
1.35051859072947e-07,-0.499244761534871,0.085,0.106,0.00382426349336865,"RHBDD1"
1.35384269794869e-07,0.341677935161018,0.132,0.106,0.00383367636778131,"PPIF"
1.35455811456353e-07,0.392334025041455,0.145,0.117,0.00383570221300955,"SMIM10L1"
1.39761619624029e-07,-0.293583479462999,0.281,0.307,0.00395762978289363,"PPP6R3"
1.40401007260059e-07,-0.412054394088032,0.239,0.263,0.00397573532258308,"ZNF503"
1.40867572495651e-07,0.313686204557713,0.158,0.129,0.00398894705035935,"MAGEF1"
1.47780635062489e-07,0.292840849696916,0.117,0.092,0.0041847042430645,"SNHG18"
1.47822014406884e-07,0.345606258983005,0.144,0.117,0.00418587598195974,"PPP1R11"
1.50462766690396e-07,0.270175209460307,0.174,0.144,0.00426065416437194,"IGBP1"
1.63551727938582e-07,0.457242675524561,0.138,0.112,0.00463129428003684,"TBC1D16"
1.67306588496521e-07,-0.382522274089372,0.089,0.111,0.00473762066645599,"TOX"
1.73495920397165e-07,-0.486027089744024,0.117,0.141,0.00491288397788653,"RHBG"
1.77214959640197e-07,-0.573791843145974,0.141,0.166,0.00501819601213145,"EPB41L3"
1.78113083171283e-07,0.393507653997122,0.171,0.143,0.00504362817616122,"PANTR1"
1.80231414100711e-07,-0.335814967152068,0.22,0.247,0.00510361295308982,"THRB"
1.83227559673545e-07,-0.307665069027948,0.157,0.183,0.00518845480727577,"HOXD3"
1.83917509187092e-07,-0.413846273341714,0.2,0.226,0.00520799210765089,"HERC4"
1.83998194385097e-07,-0.304406411176064,0.146,0.172,0.00521027687040279,"PHF21A"
1.85752724313204e-07,0.259213808611642,0.339,0.301,0.005259959894377,"CCDC198"
1.88186812577484e-07,0.323023383687407,0.165,0.137,0.00532888597175663,"KIF21A"
1.95414622857101e-07,-0.305526329468329,0.243,0.27,0.00553355587544454,"NCOA2"
1.96258398643678e-07,0.311299531702068,0.186,0.156,0.00555744907439304,"ESAM"
1.97152336456341e-07,0.413862164175427,0.139,0.113,0.00558276271143421,"LIPH"
1.97188763758997e-07,-0.354859124076343,0.297,0.32,0.00558379422336352,"TBC1D1"
1.98652536546039e-07,-0.347846824217938,0.154,0.18,0.00562524387737419,"RASA1"
2.00646163372325e-07,-0.367476271350321,0.22,0.246,0.00568169740821412,"TAOK3"
2.0410048468442e-07,-0.31401280450601,0.232,0.261,0.00577951342480872,"ARID5B"
2.05606325908698e-07,-0.398539199171173,0.184,0.21,0.0058221543307566,"SRPK2"
2.08225399858813e-07,-0.580985279258222,0.091,0.113,0.00589631864780201,"ME3"
2.11775380157661e-07,-0.321325878429491,0.133,0.159,0.00599684343992448,"ATP9B"
2.12000938791768e-07,-0.521706133483153,0.086,0.108,0.00600323058376649,"SAMD5"
2.18110543405788e-07,-0.302284521120711,0.469,0.479,0.00617623625762169,"PPP1CB"
2.21384775909193e-07,-0.309037532073162,0.347,0.369,0.00626895269942063,"ADD3"
2.21680612495797e-07,-0.49611476906682,0.16,0.184,0.00627732990404349,"PTPRB"
2.24434230311488e-07,0.314911152168757,0.154,0.126,0.0063553040997304,"TUSC1"
2.28246770263917e-07,-0.316210332052164,0.135,0.161,0.00646326379356334,"TRAPPC9"
2.29776381359211e-07,-0.37620968773766,0.197,0.221,0.00650657779094879,"PIK3R1"
2.36297988287504e-07,0.265588135578276,0.183,0.153,0.00669125013433725,"TSEN34"
2.3837557244718e-07,-0.437974357121066,0.136,0.161,0.00675008108498681,"ZNF407"
2.74982513204236e-07,0.329002310512721,0.135,0.109,0.00778667982640435,"LINC01116"
2.83934780132e-07,0.265428211294984,0.152,0.124,0.00804018116899785,"DCTD"
2.84457177468177e-07,-0.306199298424961,0.299,0.322,0.00805497389436636,"MDM4"
2.85823288577874e-07,-0.683009456276038,0.117,0.139,0.00809365806265964,"EFNB2"
2.90975246757535e-07,-0.44113075235526,0.448,0.456,0.00823954606243312,"MECOM"
2.94596529341968e-07,-0.296208610791401,0.184,0.211,0.00834208992137651,"AC118549.1"
3.06825193252536e-07,0.260298959912008,0.215,0.184,0.00868836899733205,"HNF1B"
3.16721532702536e-07,-0.395925276623207,0.261,0.283,0.00896860364153771,"LGR4"
3.20554822107128e-07,-0.337909914286562,0.107,0.13,0.00907715089760754,"ZNF429"
3.22539234216897e-07,-0.258733271419661,0.276,0.302,0.00913334349531987,"PHLDB2"
3.23558060048724e-07,-0.337565130265288,0.142,0.168,0.00916219358639973,"LINC01278"
3.29680303309588e-07,-0.428131856649903,0.142,0.166,0.00933555714881761,"DCAF5"
3.32033433192436e-07,0.276594845779483,0.147,0.12,0.0094021907277102,"MANBAL"
3.41601265989882e-07,-0.418654537025276,0.174,0.199,0.00967312304903549,"CDK6"
3.4324567654842e-07,0.488818024272606,0.113,0.089,0.00971968782282162,"PAFAH1B3"
3.45549161728798e-07,0.260347401077773,0.266,0.231,0.00978491561267436,"RARRES2"
3.50268254362673e-07,-0.381657245763412,0.138,0.163,0.00991854615878781,"AHCYL2"
3.61733117686868e-07,-0.386156677526604,0.235,0.262,0.010243196693539,"ACAP2"
3.87100197007939e-07,0.303894070485812,0.102,0.079,0.0109615162786738,"NCEH1"
3.90222228530135e-07,0.303798262871524,0.146,0.119,0.0110499228452878,"METTL23"
4.16122417564439e-07,-0.551782572076622,0.16,0.184,0.0117833384981722,"HES4"
4.44893612084454e-07,-0.473104263650456,0.092,0.114,0.0125980524133955,"SLFN5"
4.47654951329923e-07,0.27422119127105,0.108,0.084,0.0126762452568094,"GIHCG"
4.49632968413383e-07,0.269033713686746,0.235,0.202,0.0127322567665618,"WWC1"
4.80737327364042e-07,-0.568342725400936,0.114,0.136,0.0136130388989676,"SNTB1"
4.94161505493196e-07,0.555372646324395,0.1,0.078,0.0139931713510508,"MNS1"
5.06567680691461e-07,0.277981446367915,0.141,0.114,0.0143444770141401,"RPA2"
5.18003256721169e-07,-0.625595305667157,0.087,0.108,0.0146682982205733,"ST3GAL1"
5.28302465103635e-07,-0.398716286642925,0.119,0.142,0.0149599409043396,"BICRAL"
5.33377683730915e-07,-0.661787263848153,0.083,0.103,0.0151036558702083,"JAK2"
5.34810172126074e-07,-0.548266772539052,0.237,0.261,0.015144219644094,"CLCN5"
5.65686024871754e-07,-0.358235469528044,0.239,0.265,0.0160185311662934,"RBM26"
5.70333919360568e-07,-0.38019639528212,0.163,0.188,0.0161501455945332,"SLAIN2"
5.74826013233221e-07,0.263933075033044,0.123,0.099,0.0162773482167251,"DBN1"
5.81714063532886e-07,-0.348552157677031,0.136,0.16,0.0164723971370607,"THADA"
5.90085448726185e-07,0.376833327414407,0.129,0.105,0.0167094496515794,"UGT3A1"
6.30399460786026e-07,-0.536194383095411,0.103,0.124,0.0178510215310779,"CCDC148"
6.75806622422782e-07,-0.868800026013175,0.186,0.21,0.0191368161271459,"RNPC3"
6.79777737211396e-07,0.263094446735764,0.127,0.103,0.0192492661846151,"MRPS2"
6.90041854165038e-07,-0.369987519321585,0.118,0.141,0.0195399151843914,"R3HDM1"
6.97925098901643e-07,-0.471901864778391,0.16,0.184,0.0197631450255978,"NR2F1"
7.62308818069712e-07,0.267383485369024,0.126,0.102,0.02158629880128,"PAICS"
7.63123534586185e-07,0.356328181520219,0.14,0.114,0.021609369128877,"URM1"
7.80885184736846e-07,0.373631867326405,0.147,0.122,0.0221123257761933,"DNAJC11"
7.81198022524251e-07,-0.426571053325601,0.096,0.117,0.0221211844038192,"SMURF1"
8.35271095622578e-07,-0.485731147378825,0.093,0.113,0.0236523716147445,"TLE1"
8.41245473511998e-07,-0.315101784364631,0.158,0.183,0.0238215480734392,"SCAF8"
8.64295402892555e-07,-0.392424659915582,0.157,0.18,0.0244742529237085,"SENP7"
8.6479874683576e-07,0.277901111236397,0.115,0.092,0.0244885061141482,"NSMCE3"
8.68648722170225e-07,-0.269814242779462,0.194,0.221,0.0245975258656943,"PTBP2"
8.7235146750686e-07,0.338415446266014,0.117,0.094,0.0247023765053918,"NTMT1"
8.90577741108345e-07,0.414386464854835,0.27,0.242,0.025218489894965,"SLC38A1"
8.9324042501201e-07,-0.319868571305661,0.175,0.201,0.0252938891150651,"EGFL7"
9.08569321771436e-07,-0.384314426286654,0.111,0.132,0.0257279574846017,"ADAMTS9"
9.45850870003772e-07,-0.675482195849699,0.088,0.107,0.0267836590858968,"SRGAP2C"
9.73400410719805e-07,0.287917111921014,0.104,0.082,0.0275637794303527,"GSS"
1.07353201865188e-06,-0.445480001534743,0.141,0.164,0.0303992061721652,"GATA2"
1.09832791950204e-06,0.309728437057071,0.331,0.295,0.0311013516965393,"IDH2"
1.10142511405465e-06,-0.384495592248503,0.187,0.211,0.0311890549546856,"EVI5"
1.11188526712335e-06,-0.34836060700086,0.205,0.231,0.0314852551091319,"FGL2"
1.1317260547999e-06,-0.434222969625395,0.109,0.131,0.0320470866937688,"STAT5B"
1.15799497486881e-06,-0.433026060824098,0.231,0.254,0.0327909437033602,"TRA2B"
1.18174783555467e-06,-0.267269327416166,0.326,0.348,0.0334635534594017,"BIRC6"
1.19253987456401e-06,-0.471270658367889,0.255,0.278,0.0337691516280291,"WDR72"
1.21359368476683e-06,-0.574886229848035,0.105,0.126,0.0343653323715424,"BTBD3"
1.24793628634929e-06,-0.335439086889188,0.192,0.216,0.0353378118205529,"FOXO3"
1.25064916334239e-06,0.260862071109559,0.162,0.134,0.0354146323583664,"PARL"
1.26453573079388e-06,0.327204770103854,0.198,0.17,0.0358078582888903,"RPL7L1"
1.30132379716486e-06,0.554453214067814,0.102,0.081,0.0368495859643172,"AVPR2"
1.3217212876774e-06,-0.33688526905422,0.205,0.229,0.0374271817031608,"ZNF518A"
1.3728744447444e-06,-0.636480560030993,0.097,0.117,0.0388756856518271,"NAAA"
1.42723188100083e-06,-0.562981014535662,0.096,0.117,0.0404149251743006,"MSL2"
1.4504186007791e-06,0.353080219838306,0.135,0.111,0.0410715035182618,"PLP2"
1.46209307039789e-06,-0.485815090020193,0.094,0.114,0.041402089474457,"DOCK6"
1.47921534503009e-06,-0.265399428951048,0.192,0.216,0.0418869409252172,"STK3"
1.49358914880438e-06,0.285984510685586,0.106,0.084,0.0422939639266935,"SDHAF1"
1.51104286141396e-06,-0.571990487646477,0.103,0.123,0.042788200706659,"EPB41L2"
1.5734592995198e-06,0.410181947312711,0.115,0.093,0.0445556469845021,"ACADL"
